	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Chg/DChg_Efficiency	Engy_Chg	Engy_DChg	REngy_Chg	REngy_Dchg	CC_Chg_Ratio	CC_Chg_Cap	Plat_Cap	Plat_Capacity_Density	Plat_Efficiency	Plat_Time	Capacitance_Chg	Capacitance_DChg	IR	Mid_value_Voltage	Discharge_Fading_Ratio	Charge_Time	Discharge_Time	Charge_IR	Discharge_IR	End_Temperature	Net_Cap_DChg	Net_Engy_DChg
615	70.86	70.87	70860.97	70872.09	100.016	251.61	248.93	251605.27	248933.28	90.39	64.05	17.46	17455.82	24.63	0:29:57.000	403383.13	394525.34	0.000	3546.3	361.52	2:09:43.000	2:01:36.000	270.232	137.776	0.0	0.01	-2.67	
616	70.86	70.84	70856.41	70842.59	99.981	251.58	248.83	251581.45	248829.76	90.43	64.07	17.48	17475.14	24.67	0:29:59.000	402783.93	395461.81	0.000	3546.0	361.37	2:09:30.000	2:01:33.000	270.232	145.181	0.0	-0.01	-2.75	
617	70.81	70.81	70806.85	70811.21	100.006	251.41	248.72	251409.88	248716.48	90.43	64.03	17.48	17475.04	24.68	0:29:59.000	403075.03	394186.41	0.000	3546.0	361.21	2:09:29.000	2:01:30.000	261.690	137.741	0.0	0.00	-2.69	
618	70.89	70.83	70893.68	70827.01	99.906	251.72	248.78	251724.51	248777.02	90.40	64.09	17.44	17444.26	24.63	0:29:56.000	403377.97	395007.33	0.000	3546.0	361.29	2:10:02.000	2:01:32.000	278.850	145.254	0.0	-0.07	-2.95	
619	70.82	70.85	70818.66	70853.24	100.049	251.46	248.87	251460.04	248870.21	90.41	64.03	17.46	17463.06	24.65	0:29:58.000	402951.11	395521.29	0.000	3546.0	361.43	2:09:50.000	2:01:35.000	265.980	145.582	0.0	0.03	-2.59	
620	70.83	70.80	70827.25	70795.56	99.955	251.49	248.66	251486.09	248664.73	90.45	64.07	17.47	17473.33	24.68	0:29:59.000	403957.72	395015.51	0.000	3546.0	361.13	2:09:35.000	2:01:29.000	278.810	145.181	0.0	-0.03	-2.82	
621	70.86	70.81	70862.00	70808.73	99.925	251.61	248.72	251612.82	248720.78	90.40	64.06	17.46	17464.25	24.66	0:29:58.000	403006.65	395272.79	0.000	3546.0	361.20	2:10:00.000	2:01:30.000	257.437	145.254	0.0	-0.05	-2.89	
622	70.86	70.76	70857.73	70758.54	99.860	251.59	248.53	251591.81	248532.87	90.42	64.07	17.45	17454.15	24.67	0:29:57.000	403556.15	394625.50	0.000	3546.0	360.94	2:09:45.000	2:01:25.000	265.942	145.145	0.0	-0.10	-3.06	
623	70.82	70.80	70824.67	70799.46	99.964	251.47	248.68	251473.75	248683.13	90.41	64.04	17.47	17471.97	24.68	0:29:59.000	403367.85	394670.24	0.000	3546.0	361.15	2:09:47.000	2:01:30.000	274.600	145.145	0.0	-0.03	-2.79	
624	70.81	70.81	70806.25	70811.73	100.008	251.41	248.72	251409.01	248717.84	90.42	64.02	17.47	17472.78	24.67	0:29:59.000	403071.65	394738.65	0.000	3546.0	361.21	2:09:37.000	2:01:31.000	274.600	145.254	0.0	0.01	-2.69	
625	70.81	70.82	70810.50	70821.39	100.015	251.42	248.75	251419.53	248749.50	90.45	64.05	17.45	17452.34	24.64	0:29:57.000	402904.69	394609.18	0.000	3546.0	361.26	2:09:41.000	2:01:32.000	270.309	145.145	0.0	0.01	-2.67	
626	70.86	70.86	70861.17	70856.23	99.993	251.61	248.88	251606.35	248882.70	90.40	64.06	17.47	17473.59	24.66	0:29:59.000	403193.00	394986.75	0.000	3546.0	361.44	2:09:57.000	2:01:35.000	274.600	145.109	0.0	-0.00	-2.72	
627	70.87	70.84	70872.01	70840.91	99.956	251.64	248.84	251642.25	248835.29	90.43	64.09	17.47	17474.76	24.67	0:29:59.000	403637.48	395268.58	0.000	3546.0	361.36	2:09:52.000	2:01:33.000	278.890	145.145	0.0	-0.03	-2.81	
628	70.77	70.79	70773.39	70793.12	100.028	251.29	248.65	251290.72	248648.11	90.46	64.02	17.46	17463.18	24.67	0:29:58.000	402693.52	394634.92	0.000	3546.0	361.12	2:09:29.000	2:01:29.000	261.653	145.729	0.0	0.02	-2.64	
629	70.81	70.79	70812.45	70787.80	99.965	251.43	248.64	251425.61	248638.92	90.44	64.04	17.47	17471.42	24.68	0:29:59.000	402724.83	395155.95	0.000	3546.0	361.09	2:09:50.000	2:01:29.000	266.018	145.218	0.0	-0.02	-2.79	
630	70.81	70.77	70806.49	70766.35	99.943	251.41	248.56	251410.26	248561.17	90.46	64.05	17.47	17470.70	24.69	0:29:59.000	403455.79	394302.52	0.000	3546.0	360.98	2:09:42.000	2:01:27.000	270.270	145.363	0.0	-0.04	-2.85	
631	70.77	70.75	70773.63	70752.46	99.970	251.29	248.50	251290.24	248504.31	90.44	64.01	17.44	17442.26	24.65	0:29:56.000	402504.08	394042.16	0.000	3546.0	360.91	2:09:32.000	2:01:25.000	270.309	145.473	0.0	-0.02	-2.79	
632	70.79	70.79	70792.11	70792.69	100.001	251.36	248.66	251360.76	248660.78	90.43	64.02	17.47	17474.48	24.68	0:29:59.000	402227.89	394815.91	0.000	3546.0	361.12	2:09:27.000	2:01:28.000	265.980	145.436	0.0	0.00	-2.70	
633	70.85	70.79	70851.81	70794.63	99.919	251.57	248.67	251572.51	248667.69	90.43	64.07	17.47	17465.55	24.67	0:29:58.000	403522.43	395010.35	0.000	3546.0	361.13	2:09:42.000	2:01:28.000	274.521	137.810	0.0	-0.06	-2.90	
634	70.82	70.82	70822.38	70817.14	99.993	251.47	248.74	251469.84	248740.87	90.44	64.05	17.47	17474.64	24.68	0:29:59.000	402972.26	394585.53	0.000	3546.0	361.24	2:09:36.000	2:01:31.000	257.363	137.879	0.0	-0.01	-2.73	
635	70.82	70.83	70816.91	70834.03	100.024	251.44	248.79	251441.99	248792.34	90.43	64.04	17.48	17480.45	24.68	0:30:00.000	403132.34	394679.63	0.000	3546.0	361.33	2:09:41.000	2:01:34.000	274.560	145.181	0.0	0.02	-2.65	
636	70.85	70.77	70853.07	70774.88	99.890	251.57	248.59	251565.99	248586.22	90.45	64.08	17.47	17470.33	24.68	0:29:59.000	402955.86	394900.15	0.000	3546.0	361.03	2:09:42.000	2:01:28.000	266.018	137.741	0.0	-0.08	-2.98	
637	70.78	70.80	70783.53	70797.23	100.019	251.32	248.68	251324.29	248675.98	90.43	64.01	17.46	17461.78	24.66	0:29:58.000	403133.55	395024.83	0.000	3546.0	361.14	2:09:39.000	2:01:29.000	270.309	145.291	0.0	0.01	-2.65	
638	70.82	70.79	70824.61	70794.82	99.958	251.48	248.67	251478.89	248674.03	90.45	64.06	17.45	17446.14	24.64	0:29:56.000	403559.05	394827.79	0.000	3546.0	361.13	2:09:35.000	2:01:28.000	274.521	137.707	0.0	-0.03	-2.80	
639	70.84	70.84	70839.37	70843.39	100.006	251.53	248.84	251534.69	248843.91	90.43	64.06	17.48	17475.29	24.67	0:29:59.000	403451.56	395098.68	0.000	3546.0	361.38	2:09:37.000	2:01:33.000	270.232	137.638	0.0	0.00	-2.69	
640	70.82	70.84	70815.82	70841.53	100.036	251.45	248.83	251449.33	248833.95	90.45	64.05	17.47	17465.51	24.65	0:29:58.000	402744.00	395088.29	0.000	3546.0	361.37	2:09:36.000	2:01:33.000	257.363	137.707	0.0	0.03	-2.62	
641	70.81	70.80	70810.29	70803.91	99.991	251.42	248.69	251418.09	248691.08	90.46	64.06	17.45	17454.04	24.65	0:29:57.000	403094.64	395062.09	0.000	3546.0	361.17	2:09:32.000	2:01:30.000	266.018	145.254	0.0	-0.01	-2.73	
642	70.83	70.79	70829.37	70785.42	99.938	251.48	248.63	251484.95	248629.42	90.49	64.09	17.47	17472.67	24.68	0:29:59.000	403203.26	394592.01	0.000	3546.0	361.08	2:09:34.000	2:01:28.000	265.980	145.109	0.0	-0.04	-2.86	
643	70.82	70.86	70815.36	70862.73	100.067	251.45	248.91	251445.54	248911.10	90.42	64.03	17.48	17484.94	24.67	0:30:00.000	403123.48	394656.31	0.000	3546.0	361.48	2:09:51.000	2:01:35.000	274.521	137.672	0.0	0.05	-2.53	
644	70.83	70.80	70829.81	70795.13	99.951	251.49	248.67	251494.67	248674.28	90.46	64.07	17.47	17465.57	24.67	0:29:58.000	402823.55	394462.87	0.000	3546.3	361.13	2:09:38.000	2:01:28.000	270.232	137.707	0.0	-0.03	-2.82	
645	70.88	70.85	70880.81	70854.36	99.963	251.69	248.89	251686.44	248893.44	90.42	64.09	17.48	17476.02	24.66	0:29:59.000	403113.62	395159.88	0.000	3546.3	361.43	2:09:57.000	2:01:34.000	265.942	137.741	0.0	-0.03	-2.79	
646	70.81	70.82	70808.75	70823.79	100.021	251.42	248.77	251424.59	248771.79	90.49	64.07	17.48	17475.28	24.67	0:29:59.000	403085.88	394439.45	0.000	3546.0	361.28	2:09:40.000	2:01:31.000	265.942	137.707	0.0	0.02	-2.65	
647	70.83	70.79	70825.21	70792.96	99.954	251.48	248.66	251476.08	248659.87	90.45	64.06	17.47	17472.86	24.68	0:29:59.000	402606.58	395184.77	0.000	3546.0	361.12	2:09:42.000	2:01:29.000	265.942	145.145	0.0	-0.03	-2.82	
648	70.80	70.80	70801.28	70796.77	99.994	251.39	248.67	251393.03	248667.58	90.48	64.06	17.45	17452.56	24.65	0:29:57.000	403809.55	395206.02	0.000	3546.0	361.14	2:09:43.000	2:01:29.000	278.810	145.291	0.0	-0.00	-2.73	
649	70.82	70.85	70824.61	70853.12	100.040	251.48	248.89	251482.45	248887.88	90.44	64.05	17.48	17475.29	24.66	0:29:59.000	403367.51	394969.39	0.000	3546.3	361.43	2:09:55.000	2:01:34.000	265.942	137.707	0.0	0.03	-2.59	
650	70.84	70.81	70841.16	70806.80	99.951	251.54	248.74	251542.50	248735.07	90.43	64.06	17.48	17475.39	24.68	0:29:59.000	403015.47	394894.64	0.000	3546.3	361.19	2:09:46.000	2:01:29.000	270.232	140.245	0.0	-0.03	-2.81	
651	70.84	70.86	70843.83	70857.29	100.019	251.55	248.91	251554.78	248911.99	90.42	64.06	17.48	17476.33	24.66	0:29:59.000	403030.64	394809.21	0.000	3546.6	361.45	2:09:58.000	2:01:34.000	261.615	140.175	0.0	0.01	-2.64	
652	70.70	71.96	70698.60	71961.34	101.786	250.57	252.98	250565.40	252977.31	100.00	70.70	20.78	20776.42	28.87	4:09:49.000	398177.33	400032.18	0.000	3547.8	367.08	14:10:05.000	14:25:16.000	287.788	250.501	0.0	1.26	2.41	
653	71.91	70.75	71905.88	70746.34	98.387	255.05	248.48	255047.74	248479.75	89.09	64.06	17.46	17460.87	24.68	0:29:58.000	404976.78	394374.17	0.000	3545.6	360.88	2:11:40.000	2:01:25.000	287.860	145.291	0.0	-1.16	-6.57	
654	70.84	70.74	70839.99	70735.57	99.853	251.52	248.46	251520.68	248463.57	90.38	64.02	17.47	17474.86	24.70	0:29:59.000	403263.69	394864.40	0.000	3546.0	360.83	2:09:41.000	2:01:22.000	274.600	145.473	0.0	-0.10	-3.06	
655	70.81	70.74	70812.12	70736.56	99.893	251.43	248.47	251433.64	248470.23	90.47	64.06	17.48	17475.29	24.70	0:29:59.000	402722.94	394319.62	0.000	3546.0	360.83	2:09:25.000	2:01:22.000	253.074	137.638	0.0	-0.08	-2.96	
656	70.84	70.79	70839.91	70785.25	99.923	251.54	248.65	251537.10	248647.84	90.46	64.08	17.47	17465.61	24.67	0:29:58.000	402881.01	394958.00	0.000	3546.0	361.08	2:09:42.000	2:01:27.000	261.653	137.638	0.0	-0.05	-2.89	
657	70.80	70.78	70797.72	70775.38	99.968	251.38	248.60	251384.58	248601.41	90.49	64.06	17.48	17475.29	24.69	0:29:59.000	403023.09	394169.83	0.000	3546.0	361.03	2:09:44.000	2:01:26.000	261.653	137.603	0.0	-0.02	-2.78	
658	70.80	70.82	70796.41	70821.93	100.036	251.38	248.77	251375.35	248771.34	90.45	64.03	17.47	17474.94	24.67	0:29:59.000	402252.35	395162.65	0.000	3546.0	361.27	2:09:51.000	2:01:31.000	261.653	137.638	0.0	0.03	-2.60	
659	70.68	70.72	70683.91	70722.22	100.054	250.97	248.41	250968.92	248412.57	90.53	63.99	17.45	17454.23	24.68	0:29:57.000	402948.63	394606.29	0.000	3546.0	360.76	2:09:17.000	2:01:21.000	274.560	145.254	0.0	0.04	-2.56	
660	70.77	70.74	70774.65	70736.51	99.946	251.29	248.47	251292.75	248465.56	90.54	64.08	17.47	17465.57	24.69	0:29:58.000	402700.71	394136.23	0.000	3546.0	360.83	2:09:29.000	2:01:22.000	261.653	137.776	0.0	-0.04	-2.83	
661	70.76	70.76	70758.11	70755.97	99.997	251.24	248.55	251244.74	248545.16	90.51	64.04	17.48	17475.29	24.70	0:29:59.000	402606.57	394611.12	0.000	3546.0	360.93	2:09:33.000	2:01:24.000	270.232	137.707	0.0	-0.00	-2.70	
662	70.74	70.79	70737.77	70785.44	100.067	251.18	248.65	251178.79	248648.46	90.52	64.03	17.49	17485.32	24.70	0:30:00.000	401919.18	394042.99	0.000	3546.0	361.08	2:09:25.000	2:01:27.000	248.785	137.638	0.0	0.05	-2.53	
663	70.76	70.73	70764.97	70726.37	99.945	251.26	248.43	251257.90	248434.45	90.56	64.08	17.48	17475.27	24.71	0:29:59.000	402264.14	394629.48	0.000	3545.6	360.78	2:09:31.000	2:01:21.000	270.232	137.741	0.0	-0.04	-2.82	
664	70.77	70.75	70767.45	70750.44	99.976	251.27	248.51	251272.61	248511.18	90.55	64.08	17.47	17473.87	24.70	0:29:59.000	402659.73	394397.01	0.000	3546.0	360.90	2:09:40.000	2:01:24.000	257.400	145.109	0.0	-0.02	-2.76	
665	70.71	70.75	70714.90	70749.59	100.049	251.08	248.51	251079.34	248507.65	90.58	64.06	17.47	17473.69	24.70	0:29:59.000	402170.03	394759.04	0.000	3546.0	360.90	2:09:23.000	2:01:24.000	265.980	145.363	0.0	0.03	-2.57	
666	70.75	70.75	70750.47	70751.90	100.002	251.21	248.52	251212.07	248520.85	90.54	64.06	17.46	17464.84	24.68	0:29:58.000	402754.13	394771.93	0.000	3546.0	360.91	2:09:41.000	2:01:24.000	265.980	145.218	0.0	0.00	-2.69	
667	70.74	70.72	70740.12	70716.47	99.967	251.18	248.39	251182.17	248385.07	90.56	64.06	17.46	17455.67	24.68	0:29:57.000	402313.46	394207.62	0.000	3546.0	360.73	2:10:01.000	2:01:20.000	257.400	145.218	0.0	-0.02	-2.80	
668	70.68	70.70	70684.77	70700.23	100.022	250.98	248.34	250980.99	248336.43	90.49	63.96	17.44	17435.32	24.66	0:29:55.000	401998.70	394667.10	0.000	3546.0	360.65	2:09:35.000	2:01:19.000	265.942	145.546	0.0	0.02	-2.64	
669	70.73	70.64	70727.36	70641.47	99.879	251.13	248.12	251129.21	248123.68	90.55	64.04	17.45	17452.06	24.71	0:29:57.000	403004.87	394155.75	0.000	3545.6	360.35	2:09:38.000	2:01:14.000	270.270	145.619	0.0	-0.09	-3.01	
670	70.70	70.65	70699.24	70649.53	99.930	251.03	248.15	251025.20	248147.53	90.59	64.05	17.45	17451.11	24.70	0:29:57.000	402844.65	394017.54	0.000	3545.6	360.39	2:09:27.000	2:01:15.000	270.309	137.776	0.0	-0.05	-2.88	
671	70.73	70.71	70733.54	70709.93	99.967	251.15	248.36	251148.99	248363.71	90.60	64.09	17.47	17471.09	24.71	0:29:59.000	402466.82	394537.71	0.000	3545.6	360.70	2:09:26.000	2:01:21.000	266.018	145.254	0.0	-0.02	-2.79	
672	70.72	70.73	70718.15	70726.43	100.012	251.10	248.43	251101.16	248434.09	90.55	64.04	17.48	17475.01	24.71	0:29:59.000	402570.10	394263.18	0.000	3546.0	360.78	2:09:37.000	2:01:21.000	265.980	145.145	0.0	0.01	-2.67	
673	70.78	70.74	70776.10	70736.54	99.944	251.31	248.48	251309.65	248475.05	90.52	64.06	17.47	17465.57	24.69	0:29:58.000	402327.43	393953.50	0.000	3546.0	360.83	2:09:48.000	2:01:22.000	261.653	137.707	0.0	-0.04	-2.83	
674	70.73	70.72	70732.95	70715.74	99.976	251.16	248.40	251159.20	248397.94	90.54	64.04	17.47	17465.55	24.70	0:29:58.000	401891.76	394203.55	0.000	3546.0	360.73	2:09:31.000	2:01:20.000	261.653	137.776	0.0	-0.02	-2.76	
675	70.72	70.67	70715.95	70673.37	99.940	251.09	248.25	251090.19	248246.64	90.58	64.06	17.46	17461.81	24.71	0:29:58.000	402557.57	394333.76	0.000	3546.0	360.51	2:09:33.000	2:01:17.000	270.270	146.243	0.0	-0.04	-2.84	
676	70.65	70.67	70648.81	70667.84	100.027	250.84	248.21	250842.21	248210.16	90.61	64.02	17.45	17450.87	24.69	0:29:57.000	401794.19	393936.57	0.000	3545.6	360.48	2:09:20.000	2:01:17.000	257.437	145.363	0.0	0.02	-2.63	
677	70.69	70.66	70686.43	70659.08	99.961	250.98	248.19	250978.06	248186.65	90.61	64.05	17.45	17451.65	24.70	0:29:57.000	402198.72	394070.78	0.000	3545.6	360.44	2:09:31.000	2:01:15.000	270.309	145.254	0.0	-0.03	-2.79	
678	70.72	70.70	70718.54	70697.63	99.970	251.11	248.34	251107.17	248335.53	90.60	64.07	17.48	17475.28	24.72	0:29:59.000	402381.43	394285.76	0.000	3546.0	360.63	2:09:28.000	2:01:18.000	265.942	137.707	0.0	-0.02	-2.77	
679	70.74	70.73	70736.90	70734.68	99.997	251.17	248.46	251169.87	248463.29	90.58	64.07	17.47	17465.50	24.69	0:29:58.000	402485.93	394492.42	0.000	3545.6	360.82	2:09:33.000	2:01:22.000	261.653	137.707	0.0	-0.00	-2.71	
680	70.72	70.67	70721.94	70670.22	99.927	251.11	248.22	251106.77	248222.50	90.63	64.09	17.44	17442.20	24.68	0:29:56.000	402591.67	394132.92	0.000	3545.6	360.49	2:09:33.000	2:01:17.000	265.942	145.327	0.0	-0.05	-2.88	
681	70.63	70.64	70626.74	70638.62	100.017	250.76	248.11	250761.34	248107.19	90.65	64.03	17.44	17441.16	24.69	0:29:56.000	402240.58	394323.21	0.000	3545.3	360.33	2:09:20.000	2:01:14.000	270.309	137.741	0.0	0.01	-2.65	
682	70.69	70.65	70693.37	70648.33	99.936	251.00	248.14	251000.26	248136.24	90.62	64.06	17.44	17441.16	24.69	0:29:56.000	402238.23	394010.84	0.000	3545.6	360.38	2:09:38.000	2:01:15.000	253.146	137.707	0.0	-0.05	-2.86	
683	70.63	70.65	70634.72	70649.63	100.021	250.79	248.15	250789.28	248150.26	90.60	64.00	17.44	17441.21	24.69	0:29:56.000	402286.00	394018.05	0.000	3545.6	360.39	2:09:28.000	2:01:15.000	270.309	137.707	0.0	0.01	-2.64	
684	70.70	70.68	70696.22	70675.31	99.970	251.02	248.25	251023.19	248253.04	90.58	64.04	17.47	17471.51	24.72	0:29:59.000	402063.84	394528.00	0.000	3545.6	360.52	2:09:44.000	2:01:17.000	261.728	145.145	0.0	-0.02	-2.77	
685	70.70	70.64	70702.63	70642.37	99.915	251.04	248.13	251043.50	248129.05	90.61	64.06	17.45	17451.91	24.70	0:29:57.000	402863.99	393794.56	0.000	3545.6	360.35	2:09:36.000	2:01:14.000	270.232	145.218	0.0	-0.06	-2.91	
686	70.67	70.67	70673.86	70667.79	99.991	250.93	248.22	250928.14	248215.14	90.62	64.05	17.47	17470.32	24.72	0:29:59.000	401746.27	394486.06	0.000	3545.6	360.48	2:09:28.000	2:01:17.000	261.728	145.291	0.0	-0.01	-2.71	
687	70.62	70.65	70617.71	70648.34	100.043	250.73	248.14	250732.12	248137.23	90.65	64.02	17.47	17470.29	24.73	0:29:59.000	402571.27	394194.06	0.000	3545.3	360.38	2:09:17.000	2:01:15.000	270.309	137.741	0.0	0.03	-2.59	
688	70.69	70.69	70688.75	70687.20	99.998	250.99	248.28	250985.24	248279.96	90.61	64.05	17.45	17450.87	24.69	0:29:57.000	402021.33	394044.49	0.000	3545.3	360.58	2:09:34.000	2:01:19.000	253.146	137.845	0.0	-0.00	-2.71	
689	70.70	70.68	70699.88	70677.67	99.969	251.03	248.25	251028.02	248254.11	90.60	64.05	17.46	17460.63	24.70	0:29:58.000	402466.08	394174.48	0.000	3545.6	360.53	2:09:43.000	2:01:18.000	270.309	137.638	0.0	-0.02	-2.77	
690	70.66	70.68	70664.12	70677.98	100.020	250.90	248.25	250901.27	248249.66	90.62	64.04	17.47	17470.45	24.72	0:29:59.000	402262.52	394359.49	0.000	3545.6	360.53	2:09:31.000	2:01:18.000	270.309	145.181	0.0	0.01	-2.65	
691	70.62	70.66	70621.96	70658.09	100.051	250.75	248.18	250745.36	248180.25	90.63	64.01	17.47	17470.32	24.73	0:29:59.000	401641.48	394431.88	0.000	3545.6	360.43	2:09:25.000	2:01:16.000	257.437	145.254	0.0	0.04	-2.57	
692	70.65	70.68	70651.46	70677.47	100.037	250.85	248.24	250854.88	248243.09	90.62	64.03	17.47	17470.29	24.72	0:29:59.000	401999.76	394173.35	0.000	3545.3	360.53	2:09:30.000	2:01:18.000	253.146	137.776	0.0	0.03	-2.61	
693	70.70	70.65	70700.20	70648.33	99.927	251.02	248.14	251022.90	248140.31	90.61	64.06	17.45	17450.87	24.70	0:29:57.000	402086.45	394377.42	0.000	3545.3	360.38	2:09:39.000	2:01:15.000	257.437	138.087	0.0	-0.05	-2.88	
694	70.67	70.66	70674.02	70658.04	99.977	250.93	248.17	250927.41	248174.66	90.63	64.05	17.46	17460.58	24.71	0:29:58.000	402509.87	394065.00	0.000	3545.3	360.43	2:09:28.000	2:01:16.000	261.728	137.776	0.0	-0.02	-2.75	
695	70.71	70.71	70714.83	70707.12	99.989	251.08	248.35	251076.44	248352.83	90.61	64.07	17.47	17470.34	24.71	0:29:59.000	402169.62	393972.50	0.000	3545.6	360.68	2:09:50.000	2:01:21.000	257.437	137.776	0.0	-0.01	-2.72	
696	70.72	70.70	70715.73	70699.17	99.977	251.08	248.33	251082.38	248326.90	90.61	64.08	17.47	17471.24	24.71	0:29:59.000	401793.92	394294.38	0.000	3545.6	360.64	2:09:46.000	2:01:20.000	261.728	145.291	0.0	-0.02	-2.76	
697	70.68	70.65	70677.82	70648.46	99.958	250.95	248.15	250947.99	248146.01	90.60	64.04	17.45	17450.94	24.70	0:29:57.000	401959.16	394011.54	0.000	3545.6	360.38	2:09:43.000	2:01:15.000	261.728	145.181	0.0	-0.03	-2.80	
698	70.68	70.66	70681.12	70658.05	99.967	250.96	248.18	250957.34	248175.00	90.62	64.05	17.47	17470.29	24.73	0:29:59.000	402550.26	394065.02	0.000	3545.6	360.43	2:09:36.000	2:01:16.000	270.309	138.330	0.0	-0.02	-2.78	
699	70.62	70.64	70622.05	70638.63	100.023	250.74	248.11	250744.93	248114.84	90.65	64.02	17.47	17470.29	24.73	0:29:59.000	401832.45	394139.89	0.000	3545.3	360.33	2:09:27.000	2:01:14.000	261.728	138.052	0.0	0.02	-2.63	
700	70.69	70.70	70686.87	70695.85	100.013	250.99	248.33	250990.67	248326.83	90.62	64.06	17.47	17474.33	24.72	0:29:59.000	402583.01	394092.71	0.000	3546.0	360.62	2:09:44.000	2:01:18.000	270.309	145.291	0.0	0.01	-2.66	
701	70.73	70.68	70729.90	70678.24	99.927	251.15	248.28	251145.61	248277.08	90.59	64.07	17.45	17446.14	24.68	0:29:56.000	402255.36	393994.55	0.000	3546.0	360.53	2:09:55.000	2:01:16.000	265.942	137.810	0.0	-0.05	-2.87	
702	70.65	71.91	70645.92	71914.22	101.795	250.39	252.82	250394.56	252821.66	100.00	70.65	20.77	20773.65	28.89	4:09:47.000	397445.40	399770.20	0.000	3547.8	366.84	14:09:27.000	14:24:42.000	270.270	250.501	0.0	1.27	2.43	
703	71.85	70.72	71852.95	70721.67	98.426	254.89	248.43	254885.75	248428.55	89.17	64.07	17.48	17476.52	24.71	0:29:59.000	404488.85	394236.64	0.000	3546.0	360.76	2:11:40.000	2:01:20.000	280.280	137.707	0.0	-1.13	-6.46	
704	70.78	70.70	70782.32	70697.68	99.880	251.33	248.33	251333.98	248334.23	90.52	64.07	17.47	17465.57	24.70	0:29:58.000	402935.40	393919.90	0.000	3546.0	360.63	2:09:44.000	2:01:18.000	270.232	137.741	0.0	-0.08	-3.00	
705	70.71	70.64	70713.04	70639.40	99.896	251.08	248.13	251078.15	248134.81	90.60	64.06	17.48	17475.29	24.74	0:29:59.000	401778.63	393778.03	0.000	3545.6	360.34	2:09:31.000	2:01:12.000	257.363	137.603	0.0	-0.07	-2.94	
706	70.70	70.69	70699.69	70693.24	99.991	251.06	248.34	251055.02	248339.44	90.62	64.07	17.47	17467.01	24.71	0:29:58.000	402020.03	394261.29	0.000	3546.0	360.61	2:09:28.000	2:01:17.000	265.942	147.611	0.0	-0.01	-2.72	
707	70.69	70.71	70689.71	70714.43	100.035	251.01	248.41	251012.58	248412.84	90.62	64.06	17.48	17476.76	24.71	0:29:59.000	402026.81	394379.49	0.000	3546.0	360.72	2:09:24.000	2:01:19.000	257.363	130.195	0.0	0.02	-2.60	
708	70.66	70.60	70656.43	70596.95	99.916	250.90	248.00	250895.79	247999.78	90.61	64.02	17.47	17466.20	24.74	0:29:58.000	402218.75	393724.29	0.000	3546.0	360.12	2:09:30.000	2:01:07.000	261.653	137.914	0.0	-0.06	-2.90	
709	70.68	70.66	70683.68	70658.85	99.965	250.99	248.20	250993.14	248202.56	90.62	64.06	17.46	17455.87	24.70	0:29:57.000	402183.12	393338.27	0.000	3546.0	360.44	2:09:33.000	2:01:14.000	261.653	137.638	0.0	-0.02	-2.79	
710	70.69	70.71	70686.19	70707.78	100.031	250.99	248.38	250987.38	248383.33	90.59	64.04	17.48	17475.54	24.72	0:29:59.000	401436.00	393976.16	0.000	3546.0	360.68	2:09:40.000	2:01:19.000	261.653	137.638	0.0	0.02	-2.60	
711	70.70	70.64	70695.44	70640.43	99.922	251.02	248.14	251020.14	248141.98	90.65	64.08	17.47	17465.72	24.72	0:29:58.000	401868.94	393966.75	0.000	3546.0	360.34	2:09:36.000	2:01:12.000	261.653	137.776	0.0	-0.06	-2.88	
712	70.66	70.64	70664.95	70639.39	99.964	250.92	248.13	250916.16	248132.74	90.64	64.05	17.47	17465.57	24.72	0:29:58.000	401695.61	393412.45	0.000	3546.0	360.34	2:09:30.000	2:01:12.000	253.074	137.741	0.0	-0.03	-2.78	
713	70.67	70.64	70672.29	70639.38	99.953	250.94	248.14	250938.56	248135.19	90.65	64.06	17.47	17465.57	24.72	0:29:58.000	401547.13	393960.93	0.000	3545.6	360.34	2:09:24.000	2:01:12.000	261.653	137.638	0.0	-0.03	-2.80	
714	70.68	70.62	70678.34	70615.27	99.911	250.97	248.04	250967.54	248044.50	90.67	64.08	17.46	17455.50	24.72	0:29:57.000	402343.50	393826.48	0.000	3545.6	360.21	2:09:36.000	2:01:10.000	265.942	145.109	0.0	-0.06	-2.92	
715	70.63	70.63	70628.42	70631.27	100.004	250.79	248.09	250786.22	248089.96	90.69	64.05	17.47	17471.16	24.74	0:29:59.000	401487.95	393915.66	0.000	3545.3	360.29	2:09:26.000	2:01:13.000	257.437	145.181	0.0	0.00	-2.70	
716	70.61	70.60	70610.97	70601.85	99.987	250.71	247.99	250714.03	247986.78	90.70	64.05	17.46	17460.78	24.73	0:29:58.000	401769.37	393751.60	0.000	3545.3	360.14	2:09:23.000	2:01:10.000	265.980	145.218	0.0	-0.01	-2.73	
717	70.62	70.60	70616.70	70603.99	99.982	250.73	248.00	250733.76	247998.09	90.73	64.07	17.45	17453.53	24.72	0:29:57.000	401802.01	393946.62	0.000	3545.3	360.16	2:09:15.000	2:01:09.000	266.018	145.254	0.0	-0.01	-2.74	
